program_image_url,university_name,level,program_name,destination,location,campus_city,tuition_1st_year,application_fee,duration,success_rate,intake_terms,deadlines,prerequisites,must_requirements,tags,source_url
https://storage-prtl-co.imgix.net/endor/studies/340598/covers/1782908288_malta-cover.png,University of Malta,M.Sc.,Project Management,Malta,"Msida, Malta",Msida,"6,700 EUR (International, Year 1 of 2 - Yr2: 6,700, Yr3: Free); 3,000 EUR/year (EU/EEA)",Not specified,30 months (Part-time),Not specified,October 2026; February 2027; June 2027,"Not specified; January 30, 2027; Not specified","GPA: Lower Second Class; TOEFL IBT: 95 OR PTE Academic: 71 OR IELTS: 6.5; General requirements: First cycle degree from University of Malta with at least Second Class Honours in related disciplines (Accountancy, Architecture, Built Environment, Civil/Structural Engineering, Economics, Engineering, Law, Management) OR Third Class with additional qualifications/3+ years relevant experience OR professional chartered institution membership OR comparable qualification with 10+ years construction management experience",Not specified,90 ECTS credits; On Campus; Scholarships available; Taught in English,https://www.mastersportal.com/studies/340598/project-management.html
https://storage-prtl-co.imgix.net/endor/studies/294064/covers/1782389980_malta-cover.png,University of Malta,M.F.A.,Architecture,Malta,"Msida, Malta",Msida,8933 EUR / year (International); Free (EU/EEA),"EUR 400 (Annual Enrolment Fee, Local/EU/EEA)",18 months,Not specified,October 2027,"July 1, 2027 (International); July 22, 2027 (National); July 22, 2027 (EEA/EU)",GPA: Lower Second Class; English requirement: TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5,"First cycle degree with at least Second Class Honours in fine arts, visual arts, architecture, conservation or related area with minimum 180 ECTS credits obtained within 10 years prior to registration; competence demonstration may be required via extended interview and documentation submission",Scholarships available (Funding); Top 5% worldwide (Ranking),https://www.mastersportal.com/studies/340607/architecture.html
https://storage-prtl-co.imgix.net/endor/studies/340560/covers/1782476584_malta-cover.png,University of Malta,M.Sc.,Construction,Malta,"Msida, Malta",Msida,8933 EUR / year (International); Free (EU/EEA),"EUR 400 (Annual Enrolment Fee, Local/EU/EEA)",18 months,Not specified,October 2027,International: 01 Jul 2027; EEA/EU: 22 Jul 2027,GPA: Lower Second Class; First cycle degree at Level 6 on Malta Qualifications Framework with minimum 180 ECTS credits classified at least Second Class Honours or Category II,TOEFL IBT: 95; PTE Academic: 71; IELTS: 6.5,Scholarships available (Funding); Top 5% worldwide (Ranking),https://www.mastersportal.com/studies/340609/construction.html
https://storage-prtl-co.imgix.net/endor/studies/293825/covers/1782470940_malta-cover.png,University of Malta,M.Sc.,Biomedical Sciences (Microbiology),Malta,"Msida, Malta",Msida,"8933 EUR/year (International, Full-time); 6,700 EUR/year Yr1-2 (International, Part-time; Yr3 Free); Free (EU/EEA)","EUR 400 (Annual Enrolment Fee, Local/EU/EEA)",18 months (full-time); 36 months (part-time),Not specified,October 2027,"July 1, 2027 (International); July 22, 2027 (National/EEA/EU)",GPA: Lower Second Class; TOEFL IBT: 95 OR PTE Academic: 71 OR IELTS: 6.5; Degree of Doctor of Medicine and Surgery OR Bachelor of Dental Surgery OR Master of Dental Surgery OR relevant degree with at least Second Class (Honours),90 ECTS credits,Scholarships available; Top 5% worldwide (Studyportals University Meta Ranking),https://www.mastersportal.com/studies/340612/biomedical-sciences.html
https://storage-prtl-co.imgix.net/endor/studies/293825/covers/1782470926_malta-cover.png,University of Malta,M.Sc.,Biomedical Sciences (Cell Therapy and Tissue Banking),Malta,"Msida, Malta",Msida,6700 EUR (non-EU/EEA); Free (EU/EEA),400 EUR (local/EU/EEA annual enrolment fee),36 months (part-time),Not specified,October 2027,"July 1, 2027 (International); July 22, 2027 (National/EEA/EU)",GPA: Lower Second Class; TOEFL IBT: 95 OR PTE Academic: 71 OR IELTS: 6.5; Bachelor's degree from relevant discipline or equivalent professional qualification,Doctor of Medicine and Surgery OR Bachelor of Dental Surgery OR Master of Dental Surgery OR Bachelor's degree in relevant field with Second Class Honours minimum,Scholarships available; Top 5% worldwide (Studyportals University Meta Ranking),https://www.mastersportal.com/studies/340613/biomedical-sciences.html
https://storage-prtl-co.imgix.net/endor/studies/293825/covers/1782470934_malta-cover.png,University of Malta,M.Sc.,Biomedical Sciences (Haematology),Malta,"Msida, Malta",Msida,"13,400 EUR (International, Year 1 - Yr2: Free); Free (EU/EEA)",400 EUR (Local/EU/EEA annual enrolment fee),36 months,Not specified,October 2027,International: 2027-07-01; National: 2027-07-22; EEA/EU: 2027-07-22,"Doctor of Medicine and Surgery or Bachelor of Dental Surgery or Master of Dental Surgery or relevant degree area with at least Second Class Honours (including BSc, BPharm, BSc Pharmaceutical Science, BPsych Honours); Faculty Board may admit applicants with relevant qualifications and experience completing preparatory programme",GPA: Lower Second Class; TOEFL IBT: 95; PTE Academic: 71; IELTS: 6.5,Scholarship Available (Funding); Top 5% worldwide (Ranking),https://www.mastersportal.com/studies/340614/biomedical-sciences.html
https://storage-prtl-co.imgix.net/endor/studies/293825/covers/1782470969_malta-cover.png,University of Malta,M.Sc.,Biomedical Sciences (Molecular Biology and Genetics),Malta,"Msida, Malta",Msida,"EUR 13,400 (International, Year 1 - Yr2: Free); Free (EU/EEA)","EUR 400 (Annual Enrolment Fee, EU/EEA/Local)",36 months (part-time),Not specified,"October 4, 2027","July 1, 2027 (International); July 22, 2027 (National/EEA/EU)",GPA - Lower Second Class; TOEFL IBT - 95 OR PTE Academic - 71 OR IELTS - 6.5; Doctor of Medicine and Surgery OR Bachelor of Dental Surgery OR Master of Dental Surgery OR relevant degree with at least Second Class Honours,"Applicants must possess Doctor of Medicine and Surgery, Bachelor of Dental Surgery, Master of Dental Surgery, or relevant degree with minimum Second Class Honours",Scholarships available (Funding); Top 5% worldwide (Ranking),https://www.mastersportal.com/studies/340616/biomedical-sciences.html
https://storage-prtl-co.imgix.net/endor/studies/294029/covers/1782730641_malta-cover.png,University of Malta,M.A.,Geography,Malta,"Msida, Malta",Msida,7200 EUR / year (International); Free (EU/EEA),Not specified,18 months,Not specified,October 2026; February 2027,22 July 2026; 30 January 2027,GPA: Lower Second Class; TOEFL IBT: 95; PTE Academic: 71; IELTS: 6.5; Bachelor of Arts (Honours) with Second Class or better in same/related field OR Bachelor of Arts with average mark of not less than 55% OR comparable degree from recognized university,"Applicants must possess one of the listed qualifications (Bachelor of Arts Honours with Second Class or better, Bachelor of Arts with 55%+ average, or comparable degree)",Scholarships available (Funding); Top 5% worldwide (Ranking),https://www.mastersportal.com/studies/340633/geography.html
https://storage-prtl-co.imgix.net/endor/studies/340598/covers/1782908264_malta-cover.png,University of Malta,M.Sc.,Pharmacotoxicology,Malta,"Msida, Malta",Msida,EU/EEA: 3750 EUR/year; Non-EU: 6700 EUR/year,Not specified,24 months (part-time),Not specified,October 2026; February 2027; June 2027,"Not specified; January 30, 2027; Not specified",GPA: Lower Second Class; English (TOEFL iBT: 95; PTE: 71; IELTS: 6.5),"Degree of Doctor of Medicine and Surgery OR Master of Dental Surgery OR Master of Pharmacy OR Allied Health Sciences degree with pharmacology component (Second Class Honours+) OR Bachelor's in Medical Biochemistry, Pharmaceutical Science, Pharmacology with pharmacology component (Second Class Honours+)",Scholarships available (Funding); On Campus (Delivery); English language (Instruction),https://www.mastersportal.com/studies/340641/pharmacotoxicology.html
https://storage-prtl-co.imgix.net/endor/studies/340651/covers/1782476843_malta-cover.png,University of Malta,M.Sc.,Diabetes Care,Malta,"Msida, Malta",Msida,"EUR 6,700 (International, Year 1 of 2 - Yr2: 6,700, Yr3: Free); EUR 2,500/year (EU/EEA)",Not specified,36 months (part-time),Not specified,October 2027,"International: July 1, 2027; National/EEA: July 22, 2027",GPA: Lower Second Class; English language: TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5,Doctor of Medicine and Surgery OR Bachelor of Dental Surgery OR Master of Dental Surgery (from July 2018 onwards) OR Bachelor of Pharmacy (Honours) with Second Class minimum OR Master of Pharmacy OR Bachelor of Science (Honours) with Second Class minimum in suitable area OR equivalent qualification approved by Senate,Scholarships available (Funding); Top 5% worldwide (Recognition),https://www.mastersportal.com/studies/340651/diabetes-care.html
https://storage-prtl-co.imgix.net/endor/studies/340074/covers/1782389280_malta-cover.png,University of Malta,Master,Access to Education in Culturally Responsive Education,Malta,"Msida, Malta",Msida,"EUR 5,400 (International, Year 1 of 2 - Yr2: 5,400, Yr3: Free); EUR 1,600/year (EU/EEA)",Not specified,36 months (part-time),Not specified,October 2027,"July 22, 2027 (National/EEA); July 1, 2027 (International)","GPA: Lower Second Class; TOEFL IBT: 95 or PTE Academic: 71 or IELTS: 6.5; First cycle degree in Psychology/Education/Communication Therapy/Social Work/Youth/Community Studies/Occupational Therapy/Physiotherapy/Nursing with minimum 1 year work experience, OR first cycle degree with Postgraduate Certificate in Education plus 1 year education experience, OR teacher's certificate with 5+ years teaching experience, OR first cycle degree with recognized teaching qualification plus 3 years education setting experience",Not specified,Scholarships available (Funding); 90 ECTS (Program Structure),https://www.mastersportal.com/studies/340708/access-to-education-in-culturally-responsive-education.html
https://storage-prtl-co.imgix.net/endor/studies/340742/covers/1782912662_malta-cover.png,University of Malta,M.A.,Theatre Studies,Malta,"Msida, Malta",Msida,"€10,800 (International, Year 1 - Yr2: Free); Free (EU/EEA)","EUR 400 (Annual Enrolment Fee, EU/EEA)",18 months,Not specified,October 2026; October 2027,"July 22, 2026 (National); July 1, 2027 (International)","GPA: Lower Second Class; Bachelor's degree in same or closely related area with Second Class (Honours) or better, or equivalent qualification",TOEFL IBT: 95; PTE Academic: 71; IELTS: 6.5,Scholarships available (Funding); On Campus; 90 ECTS; Top 5% worldwide,https://www.mastersportal.com/studies/340742/theatre-studies.html
https://storage-prtl-co.imgix.net/endor/studies/293900/covers/1782823763_malta-cover.png,University of Malta,M.A.,Humanitarian Action,Malta,"Msida, Malta",Msida,"10,800 EUR (International, Year 1 - Yr2: Free); 3,200 EUR/year (EU/EEA)",Not specified,18 months,Not specified,October 2026; February 2027; June 2027,"Not specified; January 30, 2027; Not specified",Lower Second Class honours degree in same/related field; OR Bachelor of Arts degree with average mark of not less than 55% in relevant area; OR comparable degree from recognized university; TOEFL IBT: 95; PTE Academic: 71; IELTS: 6.5,GPA Lower Second Class; TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5,Scholarships available (Funding); On Campus (Delivery); English-taught (Language),https://www.mastersportal.com/studies/340794/humanitarian-action.html
https://storage-prtl-co.imgix.net/endor/studies/340735/covers/1782824726_malta-cover.png,University of Malta,M.A.,International Humanitarian Action,Malta,"Msida, Malta",Msida,6000 EUR / year,Not specified,24 months,Not specified,October 2026; February 2027; June 2027,"Not specified; January 30, 2027; Not specified","GPA: Lower Second Class; TOEFL IBT: 95 OR PTE Academic: 71 OR IELTS: 6.5; General requirements: A first cycle degree with at least Second Class (Honours), minimum of three years and 180 ECTS credits; Language demonstration required",First cycle degree with Second Class (Honours) minimum; 180 ECTS minimum; 3-year minimum duration; Satisfactory language proficiency demonstration,Scholarships available; 120 ECTS credits offered,https://www.mastersportal.com/studies/340798/international-humanitarian-action.html
https://storage-prtl-co.imgix.net/endor/studies/340807/covers/1782477020_malta-cover.png,University of Malta,M.F.A.,Digital Arts,Malta,"Msida, Malta",Msida,10800 EUR / year (International); Free (EU/EEA),"EUR 400 (Annual Enrolment Fee, EU/EEA)",18 months,Not specified,October 2027,"July 22, 2027 (National); July 1, 2027 (International); July 22, 2027 (EEA/EU)",GPA: Lower Second Class; Bachelor's degree with at least Second Class (Honours) or Category II placement in Creative Arts/Media or relevant area with substantial portfolio; professional qualification/experience deemed relevant by Senate with portfolio,English proficiency - TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5; 120 ECTS credits; Full-time delivery,Scholarships available; Top 5% worldwide (Studyportals University Meta Ranking),https://www.mastersportal.com/studies/340807/digital-arts.html
https://storage-prtl-co.imgix.net/endor/studies/340517/covers/1782471114_malta-cover.png,University of Malta,M.A.,Catholic School Leadership,Malta,"Msida, Malta",Msida,"EUR 5,400 (International, Year 1 of 2 - Yr2: 5,400, Yr3: Free); EUR 1,600/year (EU/EEA)",Not specified,36 months (part-time),Not specified,October 2027,"July 1, 2027 (International); July 22, 2027 (National/EEA/EU)",Lower Second Class academic qualification; degree in education with Third Class Honours or equivalent plus 3+ years teaching experience; or any degree with Third Class Honours plus recognised teaching qualification and 3+ years experience; or education degree/Teacher's Certificate plus 3+ years experience; TOEFL IBT 95 or PTE Academic 71 or IELTS 6.5,TOEFL IBT 95; PTE Academic 71; IELTS 6.5; GPA Lower Second Class; 3+ years teaching experience in education setting,Scholarships available (Financial Aid),https://www.mastersportal.com/studies/340843/catholic-school-leadership.html
https://storage-prtl-co.imgix.net/endor/studies/340844/covers/1782389520_malta-cover.png,University of Malta,M.A.,Applied Linguistics and Teaching of English to Speakers of Other Languages,Malta,"Msida, Malta",Msida,3200 EUR / year,Not specified,18 months,Not specified,"October 4, 2027","July 1, 2027 (International); July 22, 2027 (National/EEA-EU)",Bachelor degree in English or relevant area with at least 500 hours teaching experience OR Malta Qualifications Framework Level 4 in TESOL or higher OR Bachelor degree with MQF Level 4 English/IELTS 7 and 1000 teaching hours OR completion of University of Malta Certificate in ELT if no teaching experience,TOEFL IBT 95 OR PTE Academic 71 OR IELTS 7; Bachelor degree from recognized institution; Teaching experience or TESOL qualification as specified,"Language Studies, Teaching, Linguistics, TESOL",https://www.mastersportal.com/studies/340844/applied-linguistics-and-teaching-of-english-to-speakers-of-other-languages.html
https://storage-prtl-co.imgix.net/endor/studies/340845/covers/1782729810_malta-cover.png,University of Malta,M.A.,Environmental Ethics,Malta,"Msida, Malta",Msida,5400 EUR / year (International); 1600 EUR / year (EU/EEA),Not specified,36 months,Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","January 30, 2027 (for February 2027 intake); others not specified","Lower Second Class Honours GPA requirement; Bachelor degree with at least Second Class Honours or Category II, or Third Class Honours with additional qualifications",TOEFL IBT 95; IELTS 6.5; PTE Academic 71; English language proficiency required,"Environmental Sciences, Ethics",https://www.mastersportal.com/studies/340845/environmental-ethics.html
https://storage-prtl-co.imgix.net/endor/studies/341041/covers/1782822518_malta-cover.png,University of Malta,M.A.,History of Art,Malta,"Msida, Malta",Msida,7200 EUR / year (International); Free (EU/EEA),EUR 400 (annual enrollment fee for local/EU/EEA applicants),18 months,Not specified,"October 5, 2026; February 9, 2027; June 8, 2027",Not specified (October start); 2027-01-30 (February start); Not specified (June start),Bachelor of Arts (Honours) with Second Class or better in same or closely related area; Bachelor of Arts in same or closely related area with average mark of not less than 55%; comparable degree from this or another university,GPA Lower Second Class; TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5,"Art History, History of Art, Humanities",https://www.mastersportal.com/studies/341041/history-of-art.html
https://storage-prtl-co.imgix.net/endor/studies/340497/covers/1782730163_malta-cover.png,University of Malta,M.A.,Film Studies,Malta,"Msida, Malta",Msida,"EU/EEA: 1,600 EUR/year; International: 5,400 EUR/year",Not specified,36 months (part-time),Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","January 30, 2027 (for February 2027 intake); other deadlines not specified",Lower Second Class honours in same or closely related area OR Bachelor of Arts with average mark >=55% in field OR comparable degree from another institution; TOEFL IBT >=95 OR PTE Academic >=71 OR IELTS >=6.5,Bachelor of Arts Honours with Second Class or better in same/related field; OR Bachelor of Arts with >=55% average in field; OR comparable university degree; TOEFL IBT 95 minimum OR PTE 71 minimum OR IELTS 6.5 minimum,"Film Studies, Journalism & Media",https://www.mastersportal.com/studies/341112/film-studies.html
https://storage-prtl-co.imgix.net/endor/studies/341041/covers/1782822505_malta-cover.png,University of Malta,M.Sc.,Health Systems Management and Leadership,Malta,"Msida, Malta",Msida,"EUR 6,700 (non-EU); Free (EU/EEA)",EUR 400 (annual enrollment fee for local/EU/EEA applicants),36 months (part-time),Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","Not specified (October intake); January 30, 2027 (February intake); Not specified (June intake)",Bachelor of Science (Honours) with at least Second Class (Honours) from Faculty of Health Sciences in related discipline OR Bachelor's degree with at least Second Class (Honours) in closely related discipline OR qualification deemed equivalent by Senate,GPA: Lower Second Class; TOEFL IBT: 95 OR PTE Academic: 71 OR IELTS: 6.5; English proficiency documented via standardized test,"Health Administration, Health Informatics, Leadership",https://www.mastersportal.com/studies/341117/health-systems-management-and-leadership.html
https://storage-prtl-co.imgix.net/endor/studies/340735/covers/1782824738_malta-cover.png,University of Malta,M.A.,Islands and Small States Studies,Malta,"Msida, Malta",Msida,EUR 1920/year (EU/EEA); EUR 4320/year (International),Not specified,30 months (part-time),Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","Not specified (October start); January 30, 2027 (February start); Not specified (June start)",Bachelor's degree with at least Second Class (Honours) or Category II in relevant area; GPA minimum Lower Second Class; TOEFL IBT 95 or PTE 71 or IELTS 6.5,Bachelor's degree with Second Class Honours minimum; relevant field of study required; exceptional cases may allow non-degree holders with comparable qualifications,"Area & Cultural Studies, Political Science",https://www.mastersportal.com/studies/341118/islands-and-small-states-studies.html
https://storage-prtl-co.imgix.net/endor/studies/340735/covers/1782824716_malta-cover.png,University of Malta,M.Sc.,Integrated Product Development,Malta,"Msida, Malta",Msida,EU/EEA: 2500 EUR/year; International: 6700 EUR/year,Not specified,36 months,Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","January 30, 2027 (for Feb 2027 intake); others not specified",Bachelor of Engineering (Honours) with at least Second Class Honours OR Bachelor of Science (Honours) with at least Second Class Honours in appropriate areas; TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5,Bachelor of Engineering (Honours) degree minimum Second Class Honours OR equivalent Bachelor of Science (Honours) degree in approved areas OR Senate-approved equivalent qualification; Lower Second Class GPA,"Sustainable Development, Production and Manufacturing Engineering",https://www.mastersportal.com/studies/341119/integrated-product-development.html
https://storage-prtl-co.imgix.net/endor/studies/341127/covers/1782827857_malta-cover.png,University of Malta,M.Sc.,Microelectronics and Microsystems,Malta,"Msida, Malta",Msida,6700 EUR / year (International); Free (EU/EEA),Not specified,30 months,Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","Not specified for October 2026 intake; January 30, 2027 for February 2027 intake; Not specified for June 2027 intake","Bachelor degree at Level 6 on Malta Qualifications Framework with at least Second Class Honours in ICT, engineering, or related field; TOEFL IBT 95; PTE Academic 71; IELTS 6.5",Lower Second Class GPA or equivalent; 90 ECTS credits; Relevant undergraduate degree in ICT or Engineering,"Electronics & Embedded Technology, Electrical Engineering",https://www.mastersportal.com/studies/341127/microelectronics-and-microsystems.html
https://storage-prtl-co.imgix.net/endor/studies/340844/covers/1782389480_malta-cover.png,University of Malta,MTL,Agribusiness - Technology-Enhanced Learning,Malta,"Msida, Malta",Msida,10800 EUR/year (International); Free (EU/EEA),Not specified,24 months,Not specified,"October 4, 2027","July 1, 2027 (International); July 22, 2027 (National/EEA/EU)",Lower Second Class (Honours) or Category II; First cycle degree with minimum 70 ECTS credits in relevant area; Police Good Conduct Certificate; Not included in Register under Protection of Minors Act,First cycle degree obtained with at least Second Class (Honours) or Category II; Police Good Conduct Certificate issued by Commissioner of Police; Not included in Protection of Minors Register; TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5,"Education, Educational Research, Agribusiness",https://www.mastersportal.com/studies/341128/agribusiness-technology-enhanced-learning.html
https://storage-prtl-co.imgix.net/endor/studies/293896/covers/1782827399_malta-cover.png,University of Malta,M.A.,Library and Information Sciences,Malta,"Msida, Malta",Msida,"EU/EEA: 1,600 EUR/year; International: 5,400 EUR/year",Not specified,36 months (part-time),Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","January 30, 2027 (for Feb 2027 start); others not specified","First cycle degree with at least Second Class Honours or equivalent in Knowledge and Information Management, OR first cycle degree in any other subject with Second Class Honours minimum plus relevant qualifications/experience",Lower Second Class GPA; TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5; English language proficiency,"Library Science, Information Technology (IT)",https://www.mastersportal.com/studies/341130/library-and-information-sciences.html
https://storage-prtl-co.imgix.net/endor/studies/341041/covers/1782822511_malta-cover.png,University of Malta,M.A.,"Health, Medicine and Society",Malta,"Msida, Malta",Msida,"EU/EEA: €1,920/year; International: €4,320/year",Not specified,30 months (part-time),Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","January 30, 2027 (for February intake); others not specified",Lower Second Class academic requirement; OR Third Class Honours or Category III with other qualifications including relevant experience,First cycle degree with at least Second Class Honours or Category II; IELTS 6.5; TOEFL IBT 95; PTE Academic 71,"Sociology, Medicine, Health Sciences",https://www.mastersportal.com/studies/341132/health-medicine-and-society.html
https://storage-prtl-co.imgix.net/endor/studies/340710/covers/1782908501_malta-cover.png,University of Malta,M.Sc.,Public Health,Malta,"Msida, Malta",Msida,5360 EUR / year (International); 3000 EUR / year (EU/EEA),Not specified,30 months (part-time),Not specified,"September 29, 2026; September 29, 2027",2026-07-24 (EEA/EU); 2027-07-01 (International),"Bachelor degree from University of Malta or another recognised higher education institution, obtained with at least Second Class (Honours), in any area deemed relevant by the Faculty Board",GPA Lower Second Class; TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5,Public Health,https://www.mastersportal.com/studies/341133/public-health.html
https://storage-prtl-co.imgix.net/endor/studies/341127/covers/1782827849_malta-cover.png,University of Malta,M.Sc.,Mental Health Studies,Malta,"Msida, Malta",Msida,4466 EUR/year (International); 2500 EUR/year (EU/EEA),Not specified,36 months (part-time),Not specified,"September 30, 2026","July 20, 2026",Valid registration/licence with relevant professional council; First cycle qualification or higher from recognized institution with at least Second Class (Honours) or equivalent in: Communication Therapy; Counselling; Education; Medicine; Midwifery; Nursing; Occupational Therapy; Psychiatric Nursing; Psychology; Psychotherapy; Social Work; Youth Work; or other area deemed suitable by Board of Studies,GPA: Lower Second Class; IELTS: 6.5 or TOEFL IBT: 95; English language proficiency required,"Psychology, Clinical Psychology",https://www.mastersportal.com/studies/341146/mental-health-studies.html
https://storage-prtl-co.imgix.net/endor/studies/294070/covers/1782827622_malta-cover.png,University of Malta,M.Sc.,Mental Health Nursing,Malta,"Msida, Malta",Msida,"EUR 6,700 (non-EU/EEA); Free (EU/EEA with EUR 400 annual enrollment fee)",EUR 400 (annual enrollment fee for local/EU/EEA applicants),36 months (part-time),Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","Not specified (October intake); January 30, 2027 (February intake); Not specified (June intake)",Bachelor's degree obtained with at least Second Class Honours in an area of study deemed suitable; comparable degree from this or another university,Lower Second Class GPA; TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5,"Nursing, Clinical Psychology",https://www.mastersportal.com/studies/341147/mental-health-nursing.html
https://storage-prtl-co.imgix.net/endor/studies/293934/covers/1782912511_malta-cover.png,University of Malta,Not specified,Surgery,Malta,"Msida, Malta",Msida,EU/EEA: 1900 EUR/year; International: 6700 EUR/year,Not specified,36 months (part-time),Not specified,"October 5, 2026; October 5, 2027","July 22, 2026 (National); July 1, 2027 (International)",Doctor of Medicine and Surgery degree OR qualification deemed equivalent by Senate recommendation,Doctor of Medicine and Surgery degree OR equivalent qualification; TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5,"Medicine, Biology, Health Sciences",https://www.mastersportal.com/studies/341148/surgery.html
https://storage-prtl-co.imgix.net/endor/studies/340710/covers/1782908489_malta-cover.png,University of Malta,M.Sc.,Psychological Studies,Malta,"Msida, Malta",Msida,6700 EUR/year (International); 1900 EUR/year (EU/EEA),Not specified,36 months,Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","Not specified for October 2026 intake; January 30, 2027 for February 2027 intake; not specified for June 2027",Bachelor degree in Psychology with at least Second Class Honours (Upper Division) OR related field with same classification,Upper Second Class GPA; TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5; Bachelor degree in Psychology or related area with minimum Upper Second Class Honours,"Psychology, Social Sciences, Research Methods",https://www.mastersportal.com/studies/341150/psychological-studies.html
https://storage-prtl-co.imgix.net/endor/studies/340598/covers/1782908277_malta-cover.png,University of Malta,MTL,Physical Education,Malta,"Msida, Malta",Msida,"10,800 EUR/year (International); Free (EU/EEA)",Not specified,24 months (full-time),Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","January 30, 2027 (for Feb 2027 intake); others not specified",Lower Second Class GPA; TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5; Police Good Conduct Certificate; not included in Protection of Minors Register,"First cycle degree with minimum 70 ECTS in sport/physical education; minimum 10 ECTS in practical content covering individual sports, team sports, and fundamental motor skills","Sport and Exercise Science, Education",https://www.mastersportal.com/studies/341241/physical-education.html
https://storage-prtl-co.imgix.net/endor/studies/293896/covers/1782827406_malta-cover.png,University of Malta,M.Sc.,Marketing,Malta,"Msida, Malta (Year 1); Roma, Italy (Year 2)",Msida; Roma,"EUR 10,800/year (International); EUR 5,000/year (EU/EEA)",Not specified,24 months,Not specified,"October 5, 2026; February 9, 2027; June 8, 2027","Not specified for October intake; January 30, 2027 for February intake; Not specified for June intake","Bachelor degree with minimum 180 ECTS credits and Upper Second Class (Honours) or Category IIA in Business Administration, Marketing, Management, Economics, or related Social Science field",GPA Upper Second Class; TOEFL IBT 95 OR PTE Academic 71 OR IELTS 6.5,"Marketing, Business & Management",https://www.mastersportal.com/studies/349417/marketing.html
https://storage-prtl-co.imgix.net/endor/organisations/23501/covers/1737110508_gbs-malta__students_scene-01-06-1.jpg,Global Banking School Malta,M.B.A.,Business Administration,Malta,"San Gwann, Malta",San Gwann,"10,000 EUR / year",Not specified,12 months (full-time),Not specified,"October 1, 2026; February 1, 2027; May 1, 2027",Apply anytime,Possess equivalent of good UK honours degree (2:2 or above); OR possess UK degree below 2:2 with aptitude/relevant work/management experience; OR possess appropriate professional body qualifications (ACCA/CIMA) equivalent to UK undergraduate degree,GPA: Lower Second Class; English: Duolingo 105 OR TOEFL IBT 60 OR PTE Academic 52 OR IELTS 6,Business Administration,https://www.mastersportal.com/studies/419826/business-administration.html
https://storage-prtl-co.imgix.net/endor/organisations/23501/covers/1737110508_gbs-malta__students_scene-01-06-1.jpg,Global Banking School Malta,M.B.A.,Master of Business Administration (Online),Malta,"San Gwann, Malta",San Gwann,"10,000 EUR / year",Not specified,12 months,Not specified,2026-10-01; 2027-02-01; 2027-05-01,Apply anytime,GPA requirement: Lower Second Class; Academic requirements: possess equivalent of good UK honours degree (2:2 or above); possess UK degree below 2:2 with evidence of aptitude and/or management experience; possess professional body qualifications (ACCA/CIMA) equivalent to UK undergraduate degree,Duolingo English Test: 105; PTE Academic: 52; IELTS: 6,"Business Administration, Online",https://www.mastersportal.com/studies/480382/master-of-business-administration.html
